project_name,x,y,lat_adj,lon_adj
SKY@ELEVEN,28874.5616006803,34846.98100413532,1.331418226973438,103.84117700699639
D'HIRO@HILLSIDE,32617.9012425058,38008.434186470695,1.36000894014083,103.87481349881949
SUNNY LODGE,36195.332902448565,34073.71733984601,1.324424016290317,103.90695802808567
RV SUITES,27564.954309585053,30886.7484157281,1.2956032907408401,103.829409504645
COASTAL VIEW RESIDENCES,42213.80193561627,40134.955225703605,1.3792373479071032,103.961039983807
SAINT MARTIN'S APARTMENT,27046.87513580825,32004.0434382474,1.305707701940885,103.8247543040095
STRAITS RESIDENCES,35924.1555842003,32874.79533633685,1.31358146938707,103.904521048033
THE SERENADE @ HOLLAND,22051.91530341375,33417.7043360006,1.3184917894030899,103.77987197688199
YISHUN SAPPHIRE,27696.200901168904,46898.36632751735,1.4404066477726756,103.83058864777477
SIGNATURE AT LEWIS,26879.85007564815,33678.4333531009,1.320850287544625,103.8232534446395
D' DALVEY,26696.97865149795,33714.358498645,1.321175174601295,103.82161024749601
BALMORAL HEIGHTS,28159.290686940352,33036.533563450896,1.315045192778805,103.8347498861815
FREESIA WOODS,20567.67422878612,33999.39008243606,1.323752021914654,103.7665351719268
GOLDEN HEIGHTS,31623.363657796748,36860.1056726584,1.349624005448635,103.865876778408
HERTFORD MANSION,29675.272418899367,32787.2840877939,1.312791023396779,103.84837173188279
LOYANG VALLEY,43224.29288466397,38856.39135380034,1.3676739986120403,103.97011930975968
DE LENTE,24486.7632624069,32679.87881346885,1.31181953293243,103.8017504197835
THE TIER,29969.7515333141,33919.2641825704,1.3230282335665802,103.85101784476049
THE ARMADALE,28770.1129756477,33434.7400350077,1.31864642223146,103.8402384419665
D'GROVE VILLAS,27375.8896927503,32381.30422292745,1.30911952387808,103.8277106469445
COSY 23,33917.7343327366,32763.748959776,1.3125776569644,103.886492342637
OXFORD SUITES,30133.144571634497,33091.23107897121,1.315539784232385,103.8524859608385
CHOON KIM HOUSE,33116.2730077538,37400.001040522955,1.3545064076373898,103.8792915964435
YEWTEE RESIDENCES,18353.418281797964,42106.2001211842,1.3970664182647632,103.74663629911431
MONTEREY PARK CONDOMINIUM,19085.223233740213,33221.09707004578,1.316713024820425,103.75321479319913
LE CRESCENDO,34144.73230016415,34746.836637727,1.330511947984275,103.888532426704
RIVERSIDE MELODIES,31463.24938367815,34398.96244821325,1.327366321541765,103.8644377707405
SOHO @ FARRER,30184.26707506135,32563.606200366303,1.31076812773183,103.852945285153
LEONIE TOWERS,27822.220063988436,31110.4274533397,1.2976261678153667,103.83172114795
THE ARCADIA,25446.59447220435,35088.271328839954,1.3336002759292649,103.81037477438251
REIGNWOOD HAMILTON SCOTTS,28295.57520448835,32635.3813511841,1.31141731275136,103.8359744674
KEMBANGAN COURT,36782.27697049875,33541.173237902156,1.319607717018255,103.912231879163
GLOBAL VILLE,29033.57885410405,34415.21099803595,1.3275134470232248,103.842605851869
FABER HILLS,19559.01885134307,33634.85926408803,1.320455074461304,103.75747197065341
CHATELET,26999.734350327402,33609.927775106706,1.3202307514810065,103.824330669934
GRANGE HEIGHTS,28203.36048531603,31133.14163040182,1.297831586711645,103.835145863178
SHERWOOD TOWERS,21934.24113132435,35738.97799696865,1.339484533832635,103.778814153887
TURQUOISE,28392.989569779027,25040.237082344,1.2427294879782824,103.83684968992925
EQUATORIAL APARTMENTS,34083.66637362988,31165.72055802828,1.2981256254557199,103.8879830114618
ESPIRA RESIDENCE,36794.20352465895,32798.22879396475,1.312888792845025,103.912338833899
111 EMERALD HILL,28653.8314183559,31931.348004518048,1.30505027791448,103.83919356048699
MONTVIEW,21766.128481972948,33220.156783781,1.3167051831602752,103.7773040759285
THE ORCHARD RESIDENCES,27837.97563916075,31806.781373650752,1.30392374762229,103.831862715141
GUILLEMARD VIEW,33708.535997956555,32629.94688604775,1.3113676382056498,103.8846125682335
LAVERNE'S LOFT,36563.4239358809,32621.7474103309,1.31129282400423,103.9102651180215
UNIT 8,24941.8948822804,32447.771459049553,1.309720484718045,103.805840023706
THE EDGE ON CAIRNHILL,28416.947458291397,32350.6058890177,1.30884190252036,103.83706505284249
THE SCOTTS TOWER,28241.4687016187,32478.56489496395,1.309999120507285,103.835488292711
3 CUSCADEN,27562.5804521581,31807.8400569167,1.30393331930705,103.829388161578
ATRIUM RESIDENCES,33847.01107607531,32845.28394022117,1.3133150437438617,103.8858568748365
NEWTON 18,28868.5266157198,32958.47742766235,1.314339268823875,103.8411227259815
LEONIE GARDENS,27906.675139081675,31189.29769195385,1.2983394428772752,103.83248001389626
FERRELL RESIDENCES,27892.10086277825,33332.5933385659,1.317722653037955,103.8323490499975
GALLOP GABLES,25173.240989342077,33010.03058396092,1.3148053793944838,103.80791872899187
THE INTERWEAVE,30209.9640332796,34182.5769201638,1.3254095242527448,103.85317630074951
THE SPECTRUM,20805.53737023006,30444.214076427023,1.291600341048156,103.76867332079601
ORCHARD COURT,28915.710966919232,31211.7070426736,1.2985420918825732,103.84154664972401
QUEEN ASTRID GARDENS,23101.26437390018,33402.51867858378,1.3183546504004309,103.78930095738428
THE RAINTREE,21415.23592674704,36756.111364008095,1.348683012899989,103.77415036581411
SOUTH BEACH RESIDENCES,30527.56315636825,30752.05346674845,1.2943850578350902,103.8560298213045
MURANO,21582.703002381175,30185.839466547597,1.2892638621677253,103.775656529454
GRAND CHATEAU,20796.96357943865,36230.09782573025,1.34392579413499,103.768594930832
BUCKLEY CLASSIQUE,28764.470276872336,33359.84062795467,1.3179690585992834,103.840187737554
28 RC SUITES,30184.883028529548,32476.55310315825,1.3099808502289898,103.852950813671
CASHEW PARK CONDOMINIUM,20710.483973081748,39202.892402266465,1.3708106508485765,103.76781713592332
6 DERBYSHIRE,29398.0112500489,33106.9215477109,1.31568172551155,103.845880417376
IRIDIUM,29038.58038113545,33049.23478125315,1.31516004101196,103.842650747305
NOVA 48,29757.515493599698,34141.206226356335,1.3250354117705367,103.84911080374967
ESPADA,28379.04374005415,31077.228711563148,1.297325928311725,103.8367244542835
ROYALE MANSIONS,36130.695212584906,32725.405989533298,1.3122303920648648,103.9063768688432
THE AXIS,30284.627990731966,33336.5597459562,1.31775843289846,103.85384711288266
OCBC PEOPLE'S PARK COMPLEX,29029.8684154849,29656.0569574237,1.284473335733945,103.84257235438025
MORI,33324.4502899372,34047.419362886576,1.3241863297875551,103.88116191525225
CENTRA STUDIOS,33454.007861608654,32969.886278228805,1.314441975067355,103.88232556880851
KOVAN JEWEL,33312.4519476867,37765.13149184265,1.35780848197908,103.8810544552005
BELLERIVE,27692.03483270575,33253.372097278945,1.31700620274834,103.830551354836
THE INSPIRA,28626.05096347815,30475.63950481455,1.2918853630891252,103.83894391107401
RAFFLESIA CONDOMINIUM,29098.4986042458,36666.38023530633,1.3478722204876366,103.84318927265734
TYRWHITT 139,30962.8698371323,32653.024558892503,1.3115767307652102,103.85994141916899
CANNAVILLE,36014.3418112062,32374.6568137463,1.30905837326469,103.90533128636
MERAWOODS,19796.776033656883,37563.7541649386,1.355986641350896,103.75960728090622
THE TOMLINSON,27194.19197020545,31859.9855122557,1.30440489702174,103.8260780187785
WANG LODGE,32753.1938630929,32625.73329516875,1.31132969413906,103.87602835282749
TORIEVIEW MANSIONS,33886.505113525935,32976.62889535382,1.3145028731238182,103.88621177323783
FIORENZA,33864.328412618,38411.280770199344,1.3636519196310801,103.886013553799
EMERALD GARDEN,29464.594800987266,29372.174287272002,1.2819059832930266,103.846478529728
FAMILIE MANSIONS,32915.85570259625,32466.8844195111,1.3098930958535449,103.8774899236355
JLB RESIDENCES,42161.906917575296,40118.27585653495,1.3790865311683351,103.960573661884
19 NASSIM,26664.74265861325,32098.2171240272,1.306559361398375,103.8213206599755
THE COSMOPOLITAN,27887.731563300837,30900.093105640233,1.2957239782719667,103.832309798505
HOLLAND PEAK,24469.874370687652,32343.2616427471,1.3087752844785174,103.80159870313474
THE QUAYSIDE,28654.4650634611,30276.3873202894,1.29008339576408,103.839199219609
VENTANA,22644.07391750151,29387.583212307276,1.282044914734462,103.78519351584491
CASA CAMBIO,32785.07067590393,37333.71874178204,1.3539070292426434,103.87631551958533
THE OCEANFRONT @ SENTOSA COVE,28993.2155141075,25156.299192214203,1.2437791005273744,103.8422428748787
KIM KEAT LODGE,30132.293208922252,34048.60299995725,1.32419791711166,103.8524783771255
REGENCY SUITES,27533.993592613668,29640.855309054867,1.2843358706907333,103.82913132763099
CASA AERATA,33759.85662047055,32736.1885077385,1.31232844000328,103.885073728748
GRANGE INFINITE,28162.130171894998,31311.6083289217,1.29944557697582,103.8347753914845
MIRAGE TOWER,28103.247562802848,30480.33270702975,1.2919278128291949,103.8342463021615
VIVACE,28822.2367893774,30592.880602592602,1.2929456458343,103.84070672646601
SHAW PLAZA - TWIN HEIGHTS,30035.941746759567,34122.0857796129,1.3248624759150767,103.851612612459
MENDON SPRING,22929.1452764506,29012.443553443998,1.27865233144276,103.7877550514475
BOON TECK TOWER,29886.0449400563,34441.665927102746,1.3277526551819,103.85026572858649
EASTCOVE RESIDENCES,36405.762079741355,32969.46087685135,1.31443746254569,103.9088485445645
KOVANA,33281.0048141279,37739.301293959856,1.357574888547415,103.8807718775255
JERVOIS LODGE,26901.996980752785,30706.48643380328,1.293973048445652,103.82345255126361
EAST VIEW 18,35961.9834357365,32842.243905660696,1.3132870762005902,103.90486094149699
RESIDENCE TWENTY-TWO,36648.0497980723,32593.11473010385,1.31103385675238,103.91102551419999
SKYLINE @ ORCHARD BOULEVARD,27587.42996736805,31723.55511816125,1.303171076352025,103.82961144712249
STUDIOS@TEMBELING,35973.513282568194,32273.86056879905,1.30814681885545,103.9049643967705
HARBOURLIGHTS,26830.90849647547,27655.8316404186,1.2663839938174435,103.82281390320166
KIM KEAT HOUSE,30303.823355779503,34178.96890083515,1.32537688766124,103.85401967720051
MOOI RESIDENCES,24109.66592483875,32764.01074756775,1.31258034697038,103.79836200464149
28 RC SUITES,32020.8328996403,32626.0541055277,1.311332644720125,103.869447739415
ONE TREE HILL MANSIONS,27112.389187721048,31440.2699909769,1.30060913544783,103.8253429946415
BALMORAL HILLS,27403.717254699834,33170.9879929448,1.31626114573828,103.82796067577499
EVERITT EDGE,35617.4023725828,32893.70519862785,1.31375256087005,103.9017647242535
THE CLYDESWOOD,31678.36550275845,36279.255725137846,1.3443709991374,103.8663709337475
TANJONG RIA CONDOMINIUM,32572.845820209048,31008.3841825975,1.2967029895630549,103.874407600574
THREE BALMORAL,27680.65175532735,32910.377333750046,1.3139042791019548,103.830449075635
THE PETALS,19945.481467802085,37288.759552756324,1.353499730562974,103.76094356894725
PINETREE CONDOMINIUM,27546.301044125597,33038.9999349704,1.31506749480159,103.8292418654875
LA FLEUR,33704.8300011647,32749.1030694228,1.312445244938295,103.884579289973
THE MONTAGE,36786.23556874925,32550.7815497266,1.310650971686565,103.912267167809
JADE VINE GARDENS,33280.02652262607,38604.28185333422,1.365397461834383,103.8807632398061
ATLASSIA,35552.49847781999,32844.74266728488,1.3133097773318612,103.90118151884445
STUDIO 3,27357.85351580895,30898.37552872485,1.2957084386734699,103.827548613771
ROSEWOOD SUITES,22737.537841259033,45664.03505757049,1.4292433142935599,103.78603046856368
FORTE SUITES,30073.9582838621,33345.86556188015,1.317842612492325,103.8519541592465
JOO CHIAT MANSIONS,35889.339558472864,32952.037994840466,1.31428003313362,103.90420822861434
MACKENZIE 138,29522.49830638665,32137.91039139965,1.306918324807505,103.8469989490015
THE BAYCOURT,40031.09834277955,33107.87485299165,1.315688022386005,103.94142402014
THE JADE,18606.72029239405,36784.0721494788,1.3489351308772202,103.748914107686
WATERCREST,41875.94490201846,39971.068041361505,1.3777553763437038,103.95800401909021
TREASURES@G19,33084.879009640295,32913.7639427772,1.313934487902075,103.87900875288551
BOULEVARD VUE,27522.852119325653,31715.2720725406,1.303096166475075,103.829031185492
PATERSON LINC,27629.32651694535,31726.0764563382,1.3031938789781101,103.8299879069185
KILAT COURT,21422.3003349141,35888.002687213,1.34083215219187,103.774214032809
HOLLANDSWOOD COURT,24697.06383608145,32477.760326555,1.3099916681663402,103.803640095188
BOON TECK APARTMENTS,29928.6404227801,34379.0622628964,1.3271864871616,103.850648468442
SUNSHINE GRANDEUR,36541.4485170646,32814.59128761105,1.3130368405094148,103.91006771143199
KEW GREEN,41132.482173341894,33454.92601668052,1.3188261726139117,103.95132063929782
GILSTEAD COURT,28701.286108051332,33369.943824650734,1.318060429850328,103.8396199955458
BINJAI PARK (ROAD),22860.52955945382,35693.86421977483,1.3390766422200888,103.78713742925461
CRAIG PLACE,29008.72953563555,28943.67349885215,1.278030790286125,103.84238239057751
SUITES 123,30243.00722788785,33047.5608860841,1.315144838630075,103.8534731291045
IDYLLIC EAST,40557.32697443011,33162.33877534695,1.316180363250265,103.946152463914
THE LIGHT @ CAIRNHILL,28526.984821346905,32059.864067481514,1.306212534300638,103.83805378663101
MODA,35759.452350802705,31832.282679623,1.3041534015313,103.90304084819451
OXLEY THANKSGIVING RESIDENCE,28868.97782896107,31016.484490311188,1.296776569148737,103.84112672629156
ONE BALMORAL,27614.1488332528,32886.0303225604,1.3136840925600335,103.82985151396066
D'PAVILION,33243.3370297787,37615.172691263266,1.3564523207145267,103.88043338609367
SLOANE RESIDENCES,27891.534140185002,33104.3891163161,1.3156588546472552,103.8323439585175
MINT RESIDENCES @ JANSEN,32850.123547160074,38000.276836220175,1.3599351309447925,103.87690016924076
HILLTOPS,28577.204622516732,32183.98462898283,1.3073350360226434,103.83850503753668
GROSVENOR VIEW,36712.13171529087,34414.34792161424,1.3275044126435167,103.91160183574534
GAMBIR RIDGE,32712.5591807117,36291.90621379823,1.3444852613032001,103.87566379440267
TOMLINSON HEIGHTS,27290.502817778797,31693.460267310948,1.302898903732945,103.8269434203895
TERRENE AT BUKIT TIMAH,21040.828733919778,35936.86684088306,1.3412739762680232,103.77078627353988
STILL MANSIONS,36400.03518048003,32318.494963441597,1.3085503631920432,103.9087969092191
CITIBANK BISHAN JUNCTION 8,29556.43995312275,36855.877031024545,1.3495859417241252,103.84730417051826
THE RICHMOND,31464.0095943576,34132.13771646935,1.324953253361345,103.8644445715205
MEYERHOUSE,34691.981531950645,31188.076969036847,1.298327684038025,103.8934489949695
MADEIRA COURT,36511.38236026235,32494.70095382535,1.310143876114455,103.9097974645255
SUITES @ EUNOS,36063.76885352515,33645.19653420056,1.3205486638235,103.90577574302401
HILBRE28,32640.255782952052,38095.4622520572,1.360795987256295,103.875014382733
BLISS RESIDENCES,36767.76145948515,33598.19816462785,1.32012343397176,103.9121014660985
NASSIM MANSION,26460.732552869256,32448.085519647982,1.309723438219788,103.81948751527341
FIFTH AVENUE CONDOMINIUM,23817.84030769905,34685.7077810271,1.329959453542205,103.79573954635049
CHIVERTON,27537.19473961605,33292.61432629265,1.317361093652095,103.829160036943
COASTARINA,37465.807450890105,32437.400134428397,1.309625390140025,103.91837341189199
THE MIDAS,33874.794884645395,32796.33371550405,1.31287235009365,103.8861065167925
MAYA,36294.02807512695,32394.879701170103,1.309241187891765,103.90784440565551
CLIFTEN,27535.9505136097,33335.5532900952,1.31774941845292,103.8291488562875
TAIPAN REGENCY,35321.09279579905,32165.449595312602,1.30716655038954,103.899102064898
LUTHERAN TOWERS,25660.404008186135,33757.606427935905,1.3215662317590435,103.81229607661935
GLASGOW RESIDENCE,33040.2829948007,38215.20623967615,1.36187884365813,103.87860891444049
TANGERINE GROVE,33270.54452685826,36908.5081538173,1.3500614955205865,103.880677739245
SERAYA COURT,35396.8075063061,32093.279583512798,1.30651385265902,103.899782379969
THE EQUATORIAL,27054.9024472339,33605.1166538717,1.320187243158065,103.8248263842335
MILL CREEK,36517.89226199455,33533.424043844454,1.31953771079095,103.90985624514249
VIVA VISTA,22731.162954913452,29138.044078098603,1.27978818577095,103.7859760857515
MOONSTONE VIEW,31593.91283397005,34394.76073751695,1.3273283076230848,103.865611852759
THE TRILLIUM,27950.157201316382,30733.55814265384,1.2942178947820018,103.8328707202686
RIZ HAVEN,42404.679639988266,40209.29169870604,1.3799095254067566,103.96275519298099
BREEZE BY THE EAST,39612.02944021988,32891.14758048882,1.3137281820207511,103.93765839918287
MADISON RESIDENCES,27621.7609738796,33407.41166273595,1.318399281370845,103.82991990643501
GOODWILL COURT,38501.8778790309,32853.458372208115,1.3133877336722588,103.92768313585421
VENTUNO BALMORAL,27954.7409393685,33143.526693777196,1.31601280123897,103.83291190351949
LIIV RESIDENCES,21691.5569326752,30104.8381197369,1.28853133690411,103.776634642613
MELROSE VILLE,34671.4945109654,32546.21043342445,1.3106101622604451,103.8932652006835
GUILLEMARD SUITES,34004.6006537834,32674.008845015924,1.3117660584639523,103.88727286305425
URBANA,28518.1445421465,30836.8939138092,1.295152422937115,103.837974332332
CASA MEYA,31737.17431850595,34789.20355177205,1.330895490906485,103.866899183618
SUITES@ KATONG,34908.368896257474,32262.002455594,1.3080398348817532,103.89539356813465
THE DAFFODIL,40502.86403578425,33146.67220318035,1.31603870280742,103.9456630813705
SHELFORD 23,25639.836257444065,34455.24068395857,1.32787538715749,103.81211121085767
ONE DUCHESS,25225.285614459797,34120.4082220178,1.324847246151645,103.808386276067
THE STERLING,22288.530574585933,35300.44068314197,1.3355186287077168,103.78199773526866
CITY LOFT,30600.8133568377,33037.661212318606,1.315055281293735,103.856688196437
FARRER PARK SUITES,30260.29648179515,32842.2788954489,1.313288339622265,103.85362846676949
RIVEREDGE,33412.8133627791,31476.434465467,1.3009357355306999,103.881955155826
EAST COAST PARK SERVICE ROAD,38681.15807856557,33274.274983348914,1.317194097895498,103.92929687002372
CASA EMERALD,33999.061590062,32714.02423183805,1.312127948532415,103.88722309834
SPRINGVALE,38171.70333793435,32802.608223126255,1.312927974391925,103.924716340495
BLISS REGALIA,30323.4722411614,33165.45696789495,1.3162110431168101,103.8541961566125
TROPIKA EAST,36197.0139257284,34573.31066038086,1.32894215725673,103.90697326655201
HARVEST MANSIONS,27833.090840608347,30252.0612293212,1.28986340549262,103.8318188313115
DE CENTURION,33678.9211821938,31250.9897904284,1.2988968465455,103.884346213423
OLEANAS RESIDENCE,28612.6997255925,30640.41040229055,1.29337549343415,103.838823947777
THE ODEON KATONG,35631.2128211837,31891.0285228305,1.30468470970714,103.901888571632
ASTOR,30757.717832354283,33753.294028232616,1.32152630059583,103.85809819440901
GAMBIER COURT,28718.05981647222,30573.802538089083,1.292773113086826,103.839770651635
ESTILO,29555.978878404636,31662.899435805768,1.3026224915417968,103.84729976413367
PARK COURT,35434.6559703397,33102.5209612278,1.315641060328295,103.90012270797
THE LINCOLN MODERN,29084.201739057,33067.27493843435,1.31532318824782,103.8430606788265
THE GLYNDEBOURNE,26909.8231583997,33829.1488734502,1.32221330649151,103.823522763155
SOMMERVILLE LOFT,32059.7988197976,36201.39602856245,1.343666814754885,103.86979833357199
EAST THEME VILLAGE,39531.83642135375,33652.05250996942,1.3206095248255731,103.936938144762
VERANDA,36531.9651188799,32740.6469666064,1.312368117397255,103.909982478106
EVELYN MANSIONS,28644.85335929365,33195.1009317264,1.3164792137293349,103.839112914627
H RESIDENCES,36409.01665982465,33111.31782100535,1.315720364651525,103.908877827144
EMPRADO SUITES,37144.40945370075,32575.978102504298,1.31087873603362,103.9154855391575
TANQUEELAN SUITES,30596.8928205762,31185.839090526097,1.2983080564352,103.8566528140115
ONE LEICESTER,31783.729368055698,34630.210570244104,1.3294576091814,103.867317487095
MORO MANSIONS,34244.1962392712,33055.5004052222,1.31521608830407,103.889425821911
STILLZ RESIDENCE,35973.9049502779,33173.06526448765,1.316278902335005,103.904968147427
THE TRESOR,25067.522441289068,34009.7359072889,1.3238463502212567,103.80696869967335
LEIGHWOODS,21764.954371750347,33036.71845543015,1.31504623225463,103.77729356297749
EUNOS PARK,36095.197089773304,33650.2138056283,1.32059402988222,103.90605814332633
MANDARIN PARK,21075.88429946145,36266.14477569442,1.344251855273356,103.7711011933969
THE CHUAN,31017.343036624152,36882.594724023744,1.349827455594785,103.8604313049905
THE BENTLY RESIDENCES@KOVAN,33220.8076816369,37786.1231860537,1.35799833953593,103.880230975014
SUNFLOWER REGENCY,33365.2366779754,32620.89182523455,1.311285809138195,103.8815278550605
PARADISE PALMS,34899.6847040043,32473.235550534897,1.309950153330155,103.89531558348949
AVALON,27487.3891003126,32791.181973513834,1.3128263156729167,103.82871251610167
CAMELODGE,38682.32517668679,32829.53954906964,1.313171358460207,103.92930453413018
THE MARQUE @ IRRAWADDY,29410.487743205398,34234.8199594822,1.32588203923912,103.8459925765905
STILL 123,36003.85173015155,33148.398976516895,1.31605582152131,103.9052372278565
THE METZ,28409.8157159686,31302.502342226,1.299363223371555,103.8370009569835
SERAYA 9,35384.20014952265,32166.31447267905,1.307174357021115,103.899669114307
SEAVIEW POINT,35406.0773184635,31326.304600333802,1.2995776035224451,103.8998654915795
ESTERINA,35406.091726024155,32234.99749168285,1.30779549637501,103.899865836752
THE BROOKS II,26388.177553504247,42865.76808481665,1.40393724216095,103.81883501261251
THE TAIPAN,39306.081988813356,32734.820243534603,1.31231452897906,103.9349092560985
GRAND REGALIA,33320.8910852992,37679.94432502705,1.357038078347545,103.88113027125951
PALM OASIS,36390.03108217218,33159.66184459857,1.316157575737435,103.90870724539475
BALMORAL RESIDENCES,28217.440709933366,33097.0620446056,1.3155925906303634,103.83527239386301
TIVOLI GRANDE,36132.3290450514,32774.66521908713,1.3126758743539468,103.90639156254866
INTERO,31788.3285125112,34719.215422712296,1.33026253683129,103.8673588239785
THE HYDE,27746.922294957098,32967.9942719685,1.3144253469725151,103.8310445490635
SUITES @ KOVAN,33956.606429711,38238.9871739885,1.3620937400675701,103.886842699845
SIXTH AVENUE VILLE,23756.89059206145,34648.199271854,1.329620231489725,103.7951918845175
VENEZIO,40166.574296543855,33017.8388459887,1.314873716648925,103.9426413024935
PARRY COURT,33260.28892178415,38447.21747811325,1.36397703166026,103.8805858562445
ONE ROSYTH,32519.93864079285,38347.2147083599,1.36307276469242,103.8739332909685
RV POINT,28982.51429873195,30688.809907097348,1.2938131921149298,103.842146891027
THE HOLLAND COLLECTION,25153.3000103505,32362.0189619679,1.3089449896965,103.807739608896
TANGLIN HILL CONDOMINIUM,26238.24380371748,31578.086816119223,1.3018554648978662,103.81748839537438
THE AMERY,36355.38473371663,32704.882715574164,1.3120447268254933,103.90839580786333
ROBIN REGALIA,27449.4354752144,33222.13891296275,1.31672373745402,103.8283714762905
LA VIDA @ 130,37083.81163364135,32867.400292823106,1.31351427071894,103.914941124097
STADIA,32746.27110606245,37524.3654509913,1.355631175927485,103.8759669106815
ARENA RESIDENCES,33267.1137164845,32445.0661672009,1.3096957213769098,103.880646142622
TANGLIN RESIDENCES,26954.62144206725,32048.411014560068,1.3061089436680722,103.8239253596885
DORSETT RESIDENCES,28778.692496168398,29161.1348267123,1.279997440796725,103.840315427281
HAIG ELEVEN,35369.32873242255,32309.883298322602,1.3084727455430252,103.8995355216625
CELADON VIEW,41716.2934132642,40035.12630011515,1.378334770085615,103.9565694665495
BOAT QUAY CONSERVATION AREA,29734.539258857083,29971.902972516604,1.2873297051970929,103.8489041177927
CITY SUITES,30098.604246881303,33727.9925908381,1.32129843243842,103.852175641875
SUITES DE LAUREL,22071.28372565795,35711.7184843598,1.3392380358357698,103.780045567478
THE FOLIAGE,21419.276749993365,30372.303493533298,1.2909501425231966,103.77418803901467
SIMS POINT,33138.07748813185,32826.6211918015,1.3131463910362249,103.879486753182
VERTIS,35430.242217283696,31520.4261951465,1.30133316393042,103.9000826700055
GILSTEAD 38,28648.67899029145,33380.9192316374,1.31815968870879,103.839147293763
BOWMONT CENTRE,37562.8661446711,33104.2661072314,1.31565625391676,103.919245736107
HOLLAND SUITES,24219.994042145998,32694.8894178914,1.3119552519180901,103.7993533656235
CORALIS,36030.337396355346,31872.544334327802,1.3045174444428551,103.90547488473851
THE ALCOVE,33641.885943213,32946.97813636065,1.314234768098585,103.8840137427685
KEMBANGAN SUITES,36837.2162061357,33601.382780266955,1.3201522145093398,103.9127255535555
DERBYSHIRE HEIGHTS,29358.139900994,33155.26154566185,1.316118897160315,103.845522155264
833 M B RESIDENCES,35242.71087056675,31661.8439508565,1.3026121397928199,103.8983976494665
HERITAGE RESIDENCES,36864.26723287345,32758.374304176352,1.312528343155515,103.9129683790535
THE FLORENTINE,33851.77260725514,38702.9379106971,1.3662895641214066,103.88590078866366
COUNTRY GRANDEUR,27780.1121682143,38070.16540631555,1.3605675731395799,103.831342739539
DUNMAN REGENCY,34681.04356040665,32434.9943896802,1.3096043620748699,103.8933509795695
VIIO @ BALESTIER,29400.10755006505,34357.490195230595,1.32699142589048,103.8458993105215
HAWAII TOWER,34331.998877693695,31001.549051381175,1.29664086731025,103.89021435492775
THE ANSLEY,29723.75545728815,33947.6124194209,1.323284619849265,103.8488074407645
ROBIN RESIDENCES,27429.486008575666,33465.931242675215,1.3189285087849165,103.82819221564635
NATHAN SUITES,27309.247023394797,30843.49534592405,1.29521212055994,103.827111864507
DUNEARN 386,25609.22956994455,34074.654729212605,1.3244335003161,103.8118362226605
CRESCENDO PARK,38346.9008142343,32869.77130506005,1.313535314394855,103.92629059711399
APOLLO GARDENS,41852.80300051169,35623.98190581165,1.338441982288834,103.9577940615251
TAIPAN JADE,34754.31396475435,32482.12039934095,1.310030536894335,103.894009359514
LE ARC,33704.088950118996,32769.75558060965,1.312632019023715,103.8845726350665
SANTA FE MANSIONS,34174.967095037,31388.1790180085,1.30013744255732,103.88880343243099
BLEU @ EAST COAST,40430.88060088083,33120.51151927313,1.3158021444968833,103.94501626441968
ONE ROBIN,27486.58937982515,33466.972880021654,1.3189379300002448,103.82870531897049
M21,29732.93625130505,33862.6013063332,1.32251580891471,103.8488899303025
APLETON VIEW,29420.8416334675,33483.23396079055,1.3190849609188802,103.8460855772185
SUNNY PARC,37062.6419485519,32852.6720281523,1.31338107987049,103.9147508998135
THE FORD @ HOLLAND,23594.33764162874,32894.240263937405,1.3137580269949667,103.7937315074696
PARC HAVEN,30356.907201850103,34046.882439123474,1.3241823404497375,103.8544966540825
THE GRANDHILL,22607.2409412954,29340.408416709848,1.281618276310975,103.784862565474
THE BALE,36145.75593271757,33027.29587571447,1.3149605714179498,103.90651227615633
SIMON PLAZA,33750.7346976819,38225.9668105673,1.3619760292092,103.884992801669
FORTUNE PARK,34400.977251682896,38198.03471309135,1.361723288255705,103.890835660916
D' CASTILIA,35789.00295303765,32801.3533730572,1.312917321205635,103.9033066167375
NANYANG PARK,32603.133789876105,38468.096197075385,1.3641659606638388,103.8746808742977
ENG AUN MANSION,28971.09016283387,33939.84315163697,1.3232143905167129,103.8420443416936
PRISTINE HEIGHTS,30067.694491105598,33246.486433663405,1.3169438632308599,103.85189786920199
MANHATTAN MANSIONS,27462.955623583402,31343.45914657975,1.299733620307615,103.828492994272
8 NAPIER,26593.7437605057,32137.0302892365,1.30691037082483,103.820682699525
ORCHID APARTMENTS,24139.96103774998,35106.293761090565,1.33376312609083,103.7986339268394
PARC CENTENNIAL,29167.52435267345,32831.14241133445,1.3131876860144351,103.84380936564699
SAINT MICHAEL'S CONDOMINIUM,31254.9312670889,34280.7940251728,1.32629767125802,103.86256590605366
TEMBELING CENTRE,36012.8998444621,32087.9907981828,1.30646586931309,103.905318255744
GAIA,23206.0595832877,34973.81682271447,1.3325637397738335,103.790242160733
STRAITS MANSIONS,36181.296210758854,31961.7793142749,1.305324413991345,103.906831342373
TEACHER'S HOUSING ESTATE,27644.67160983011,40317.90023132228,1.380895282611623,103.83012568855779
VOLARI,27956.892569259253,33015.1954521667,1.314852218805745,103.8329312371915
THE MKZ,29476.801611453302,32095.26758468335,1.30653268051815,103.8465883404975
